"intervention_year","year","parameter_set","indicator","scenario","value"
"2025",2049,2,"VLsuppressed","intervention",0.926196
"2025",2049,2,"VLsuppressed","baseline",0.928139
"2025",2049,2,"VLsuppressed","percent_change",-0.209343643570632
"2025",2049,2,"TotHIV15","intervention",7671430
"2025",2049,2,"TotHIV15","baseline",7270830
"2025",2049,2,"TotHIV15","percent_change",5.50968733968474
"2025",2049,2,"TotalAIDSdeathsadult","intervention",47870.1
"2025",2049,2,"TotalAIDSdeathsadult","baseline",37282.9
"2025",2049,2,"TotalAIDSdeathsadult","percent_change",28.3969326420423
"2025",2050,1,"TotalHIVtests","intervention",7917790
"2025",2050,1,"TotalHIVtests","baseline",26368100
"2025",2050,1,"TotalHIVtests","percent_change",-69.9720874844983
"2025",2050,1,"NewAdultHIV","intervention",108529
"2025",2050,1,"NewAdultHIV","baseline",66758.1
"2025",2050,1,"NewAdultHIV","percent_change",62.5705345119169
"2025",2050,1,"LYlostAIDS","intervention",1386980
"2025",2050,1,"LYlostAIDS","baseline",878263
"2025",2050,1,"LYlostAIDS","percent_change",57.9230822657905
"2025",2050,1,"AIDSdeathsAdultM","intervention",24163.6
"2025",2050,1,"AIDSdeathsAdultM","baseline",17184
"2025",2050,1,"AIDSdeathsAdultM","percent_change",40.616852886406
"2025",2050,1,"AIDSdeathsAdultF","intervention",26303
"2025",2050,1,"AIDSdeathsAdultF","baseline",20090
"2025",2050,1,"AIDSdeathsAdultF","percent_change",30.9258337481334
"2025",2050,1,"DiagnosedHIV_M","intervention",2018340
"2025",2050,1,"DiagnosedHIV_M","baseline",1996080
"2025",2050,1,"DiagnosedHIV_M","percent_change",1.11518576409763
"2025",2050,1,"DiagnosedHIV_F","intervention",5186830
"2025",2050,1,"DiagnosedHIV_F","baseline",5013510
"2025",2050,1,"DiagnosedHIV_F","percent_change",3.45705902651037
"2025",2050,1,"Number1stHIVtestsPos","intervention",105622
"2025",2050,1,"Number1stHIVtestsPos","baseline",67971.6
"2025",2050,1,"Number1stHIVtestsPos","percent_change",55.3913693366053
"2025",2050,1,"StartingARTtot","intervention",103951
"2025",2050,1,"StartingARTtot","baseline",69342.2
"2025",2050,1,"StartingARTtot","percent_change",49.9101557204704
"2025",2050,1,"Prop1stHIVtestsPos","intervention",0.0133398
"2025",2050,1,"Prop1stHIVtestsPos","baseline",0.0025778
"2025",2050,1,"Prop1stHIVtestsPos","percent_change",417.487780277756
"2025",2050,1,"NewDiagnosesPregnancy","intervention",14380.3
"2025",2050,1,"NewDiagnosesPregnancy","baseline",3584.53
"2025",2050,1,"NewDiagnosesPregnancy","percent_change",301.176723308216
"2025",2050,1,"TotalART15F","intervention",4293490
"2025",2050,1,"TotalART15F","baseline",4173240
"2025",2050,1,"TotalART15F","percent_change",2.88145421782596
"2025",2050,1,"TotalART15M","intervention",1445450
"2025",2050,1,"TotalART15M","baseline",1455380
"2025",2050,1,"TotalART15M","percent_change",-0.682296032651266
"2025",2050,1,"RediagnosesPregnancy","intervention",14573
"2025",2050,1,"RediagnosesPregnancy","baseline",10571.2
"2025",2050,1,"RediagnosesPregnancy","percent_change",37.8556833661268
"2025",2050,1,"TotANCtests","intervention",1962980
"2025",2050,1,"TotANCtests","baseline",1986750
"2025",2050,1,"TotANCtests","percent_change",-1.19642632439914
"2025",2050,1,"VLsuppressed","intervention",0.924551
"2025",2050,1,"VLsuppressed","baseline",0.926723
"2025",2050,1,"VLsuppressed","percent_change",-0.234374241278133
"2025",2050,1,"TotHIV15","intervention",7637490
"2025",2050,1,"TotHIV15","baseline",7156870
"2025",2050,1,"TotHIV15","percent_change",6.71550552126838
"2025",2050,1,"TotalAIDSdeathsadult","intervention",50466.6
"2025",2050,1,"TotalAIDSdeathsadult","baseline",37274
"2025",2050,1,"TotalAIDSdeathsadult","percent_change",35.3935719268122
"2025",2050,2,"TotalHIVtests","intervention",7058800
"2025",2050,2,"TotalHIVtests","baseline",21495000
"2025",2050,2,"TotalHIVtests","percent_change",-67.1607350546639
"2025",2050,2,"NewAdultHIV","intervention",97163
"2025",2050,2,"NewAdultHIV","baseline",62326.1
"2025",2050,2,"NewAdultHIV","percent_change",55.8945610266004
"2025",2050,2,"LYlostAIDS","intervention",1280350
"2025",2050,2,"LYlostAIDS","baseline",864144
"2025",2050,2,"LYlostAIDS","percent_change",48.1639634135052
"2025",2050,2,"AIDSdeathsAdultM","intervention",22864.8
"2025",2050,2,"AIDSdeathsAdultM","baseline",17365.5
"2025",2050,2,"AIDSdeathsAdultM","percent_change",31.6679623391207
"2025",2050,2,"AIDSdeathsAdultF","intervention",24375.8
"2025",2050,2,"AIDSdeathsAdultF","baseline",19259.1
"2025",2050,2,"AIDSdeathsAdultF","percent_change",26.5677004636769
"2025",2050,2,"DiagnosedHIV_M","intervention",2027000
"2025",2050,2,"DiagnosedHIV_M","baseline",2001360
"2025",2050,2,"DiagnosedHIV_M","percent_change",1.28112883239397
"2025",2050,2,"DiagnosedHIV_F","intervention",5119260
"2025",2050,2,"DiagnosedHIV_F","baseline",4989420
"2025",2050,2,"DiagnosedHIV_F","percent_change",2.60230648051277
"2025",2050,2,"Number1stHIVtestsPos","intervention",96788.3
"2025",2050,2,"Number1stHIVtestsPos","baseline",64047
"2025",2050,2,"Number1stHIVtestsPos","percent_change",51.1207394569613
"2025",2050,2,"StartingARTtot","intervention",96481.3
"2025",2050,2,"StartingARTtot","baseline",66153.5
"2025",2050,2,"StartingARTtot","percent_change",45.8445887216852
"2025",2050,2,"Prop1stHIVtestsPos","intervention",0.0137117
"2025",2050,2,"Prop1stHIVtestsPos","baseline",0.00297962
"2025",2050,2,"Prop1stHIVtestsPos","percent_change",360.182842107383
"2025",2050,2,"NewDiagnosesPregnancy","intervention",12673.1
"2025",2050,2,"NewDiagnosesPregnancy","baseline",3419.5
"2025",2050,2,"NewDiagnosesPregnancy","percent_change",270.612662669981
"2025",2050,2,"TotalART15F","intervention",4242990
"2025",2050,2,"TotalART15F","baseline",4154690
"2025",2050,2,"TotalART15F","percent_change",2.12530898815555
"2025",2050,2,"TotalART15M","intervention",1453460
"2025",2050,2,"TotalART15M","baseline",1455090
"2025",2050,2,"TotalART15M","percent_change",-0.112020562301988
"2025",2050,2,"RediagnosesPregnancy","intervention",12516.1
"2025",2050,2,"RediagnosesPregnancy","baseline",9514.61
"2025",2050,2,"RediagnosesPregnancy","percent_change",31.5461169716888
"2025",2050,2,"TotANCtests","intervention",1972290
"2025",2050,2,"TotANCtests","baseline",1993930
"2025",2050,2,"TotANCtests","percent_change",-1.085293866886
"2025",2050,2,"VLsuppressed","intervention",0.926346
"2025",2050,2,"VLsuppressed","baseline",0.92836
"2025",2050,2,"VLsuppressed","percent_change",-0.216941703649442
"2025",2050,2,"TotHIV15","intervention",7573780
"2025",2050,2,"TotHIV15","baseline",7148730
"2025",2050,2,"TotHIV15","percent_change",5.94581135390482
"2025",2050,2,"TotalAIDSdeathsadult","intervention",47240.6
"2025",2050,2,"TotalAIDSdeathsadult","baseline",36624.6
"2025",2050,2,"TotalAIDSdeathsadult","percent_change",28.9859820994632
"2025",2051,1,"TotalHIVtests","intervention",7962030
"2025",2051,1,"TotalHIVtests","baseline",26535200
"2025",2051,1,"TotalHIVtests","percent_change",-69.9944601887304
"2025",2051,1,"NewAdultHIV","intervention",106498
"2025",2051,1,"NewAdultHIV","baseline",64378.3
"2025",2051,1,"NewAdultHIV","percent_change",65.4253063532277
"2025",2051,1,"LYlostAIDS","intervention",1354890
"2025",2051,1,"LYlostAIDS","baseline",847179
"2025",2051,1,"LYlostAIDS","percent_change",59.9296016544319
"2025",2051,1,"AIDSdeathsAdultM","intervention",23781.2
"2025",2051,1,"AIDSdeathsAdultM","baseline",16794.6
"2025",2051,1,"AIDSdeathsAdultM","percent_change",41.6002762792803
"2025",2051,1,"AIDSdeathsAdultF","intervention",26085.7
"2025",2051,1,"AIDSdeathsAdultF","baseline",19815.9
"2025",2051,1,"AIDSdeathsAdultF","percent_change",31.6402484873258
"2025",2051,1,"DiagnosedHIV_M","intervention",1978490
"2025",2051,1,"DiagnosedHIV_M","baseline",1945670
"2025",2051,1,"DiagnosedHIV_M","percent_change",1.68682253413991
"2025",2051,1,"DiagnosedHIV_F","intervention",5140790
"2025",2051,1,"DiagnosedHIV_F","baseline",4945470
"2025",2051,1,"DiagnosedHIV_F","percent_change",3.94947295201467
"2025",2051,1,"Number1stHIVtestsPos","intervention",103494
"2025",2051,1,"Number1stHIVtestsPos","baseline",65479.3
"2025",2051,1,"Number1stHIVtestsPos","percent_change",58.0560574105099
"2025",2051,1,"StartingARTtot","intervention",101701
"2025",2051,1,"StartingARTtot","baseline",66690.1
"2025",2051,1,"StartingARTtot","percent_change",52.4978969892083
"2025",2051,1,"Prop1stHIVtestsPos","intervention",0.0129984
"2025",2051,1,"Prop1stHIVtestsPos","baseline",0.00246764
"2025",2051,1,"Prop1stHIVtestsPos","percent_change",426.754307759641
"2025",2051,1,"NewDiagnosesPregnancy","intervention",13785.5
"2025",2051,1,"NewDiagnosesPregnancy","baseline",3356.47
"2025",2051,1,"NewDiagnosesPregnancy","percent_change",310.714232512133
"2025",2051,1,"TotalART15F","intervention",4256800
"2025",2051,1,"TotalART15F","baseline",4118030
"2025",2051,1,"TotalART15F","percent_change",3.36981517861696
"2025",2051,1,"TotalART15M","intervention",1416970
"2025",2051,1,"TotalART15M","baseline",1419080
"2025",2051,1,"TotalART15M","percent_change",-0.148687882289934
"2025",2051,1,"RediagnosesPregnancy","intervention",13818.4
"2025",2051,1,"RediagnosesPregnancy","baseline",9803.54
"2025",2051,1,"RediagnosesPregnancy","percent_change",40.9531658972167
"2025",2051,1,"TotANCtests","intervention",1960270
"2025",2051,1,"TotANCtests","baseline",1984140
"2025",2051,1,"TotANCtests","percent_change",-1.20304010805689
"2025",2051,1,"VLsuppressed","intervention",0.924705
"2025",2051,1,"VLsuppressed","baseline",0.926953
"2025",2051,1,"VLsuppressed","percent_change",-0.242514992669534
"2025",2051,1,"TotHIV15","intervention",7543980
"2025",2051,1,"TotHIV15","baseline",7033960
"2025",2051,1,"TotHIV15","percent_change",7.25082314940659
"2025",2051,1,"TotalAIDSdeathsadult","intervention",49866.9
"2025",2051,1,"TotalAIDSdeathsadult","baseline",36610.5
"2025",2051,1,"TotalAIDSdeathsadult","percent_change",36.2092842217397
"2025",2051,2,"TotalHIVtests","intervention",7096600
"2025",2051,2,"TotalHIVtests","baseline",21627300
"2025",2051,2,"TotalHIVtests","percent_change",-67.1868425554739
"2025",2051,2,"NewAdultHIV","intervention",95039.3
"2025",2051,2,"NewAdultHIV","baseline",60009.4
"2025",2051,2,"NewAdultHIV","percent_change",58.3740214033135
"2025",2051,2,"LYlostAIDS","intervention",1246660
"2025",2051,2,"LYlostAIDS","baseline",832393
"2025",2051,2,"LYlostAIDS","percent_change",49.7681984351142
"2025",2051,2,"AIDSdeathsAdultM","intervention",22457.2
"2025",2051,2,"AIDSdeathsAdultM","baseline",16955.3
"2025",2051,2,"AIDSdeathsAdultM","percent_change",32.4494405878988
"2025",2051,2,"AIDSdeathsAdultF","intervention",24123.8
"2025",2051,2,"AIDSdeathsAdultF","baseline",18981.6
"2025",2051,2,"AIDSdeathsAdultF","percent_change",27.0904454840477
"2025",2051,2,"DiagnosedHIV_M","intervention",1984930
"2025",2051,2,"DiagnosedHIV_M","baseline",1949650
"2025",2051,2,"DiagnosedHIV_M","percent_change",1.80955556125458
"2025",2051,2,"DiagnosedHIV_F","intervention",5067460
"2025",2051,2,"DiagnosedHIV_F","baseline",4918750
"2025",2051,2,"DiagnosedHIV_F","percent_change",3.0233290978399
"2025",2051,2,"Number1stHIVtestsPos","intervention",94522.7
"2025",2051,2,"Number1stHIVtestsPos","baseline",61608
"2025",2051,2,"Number1stHIVtestsPos","percent_change",53.426016101805
"2025",2051,2,"StartingARTtot","intervention",94082.1
"2025",2051,2,"StartingARTtot","baseline",63524.5
"2025",2051,2,"StartingARTtot","percent_change",48.1036450503349
"2025",2051,2,"Prop1stHIVtestsPos","intervention",0.0133194
"2025",2051,2,"Prop1stHIVtestsPos","baseline",0.00284862
"2025",2051,2,"Prop1stHIVtestsPos","percent_change",367.573772563557
"2025",2051,2,"NewDiagnosesPregnancy","intervention",12113.6
"2025",2051,2,"NewDiagnosesPregnancy","baseline",3200.39
"2025",2051,2,"NewDiagnosesPregnancy","percent_change",278.503869840863
"2025",2051,2,"TotalART15F","intervention",4201500
"2025",2051,2,"TotalART15F","baseline",4097290
"2025",2051,2,"TotalART15F","percent_change",2.54338843479471
"2025",2051,2,"TotalART15M","intervention",1423440
"2025",2051,2,"TotalART15M","baseline",1418020
"2025",2051,2,"TotalART15M","percent_change",0.382223099815235
"2025",2051,2,"RediagnosesPregnancy","intervention",11836.6
"2025",2051,2,"RediagnosesPregnancy","baseline",8820.05
"2025",2051,2,"RediagnosesPregnancy","percent_change",34.2010532820109
"2025",2051,2,"TotANCtests","intervention",1969030
"2025",2051,2,"TotANCtests","baseline",1990770
"2025",2051,2,"TotANCtests","percent_change",-1.09203976350859
"2025",2051,2,"VLsuppressed","intervention",0.926497
"2025",2051,2,"VLsuppressed","baseline",0.928582
"2025",2051,2,"VLsuppressed","percent_change",-0.22453590528354
"2025",2051,2,"TotHIV15","intervention",7470860
"2025",2051,2,"TotHIV15","baseline",7021210
"2025",2051,2,"TotHIV15","percent_change",6.40416680315786
"2025",2051,2,"TotalAIDSdeathsadult","intervention",46581
"2025",2051,2,"TotalAIDSdeathsadult","baseline",35936.9
"2025",2051,2,"TotalAIDSdeathsadult","percent_change",29.6188597235711
"2025",2052,1,"TotalHIVtests","intervention",8005330
"2025",2052,1,"TotalHIVtests","baseline",26697900
"2025",2052,1,"TotalHIVtests","percent_change",-70.0151322763214
"2025",2052,1,"NewAdultHIV","intervention",104533
"2025",2052,1,"NewAdultHIV","baseline",62080.4
"2025",2052,1,"NewAdultHIV","percent_change",68.3832578398335
"2025",2052,1,"LYlostAIDS","intervention",1323120
"2025",2052,1,"LYlostAIDS","baseline",816566
"2025",2052,1,"LYlostAIDS","percent_change",62.0346671303973
"2025",2052,1,"AIDSdeathsAdultM","intervention",23387.6
"2025",2052,1,"AIDSdeathsAdultM","baseline",16394.4
"2025",2052,1,"AIDSdeathsAdultM","percent_change",42.6560288879129
"2025",2052,1,"AIDSdeathsAdultF","intervention",25850.9
"2025",2052,1,"AIDSdeathsAdultF","baseline",19523.8
"2025",2052,1,"AIDSdeathsAdultF","percent_change",32.4071133693236
"2025",2052,1,"DiagnosedHIV_M","intervention",1937710
"2025",2052,1,"DiagnosedHIV_M","baseline",1894260
"2025",2052,1,"DiagnosedHIV_M","percent_change",2.29377171032488
"2025",2052,1,"DiagnosedHIV_F","intervention",5090490
"2025",2052,1,"DiagnosedHIV_F","baseline",4873070
"2025",2052,1,"DiagnosedHIV_F","percent_change",4.46166379715457
"2025",2052,1,"Number1stHIVtestsPos","intervention",101438
"2025",2052,1,"Number1stHIVtestsPos","baseline",63080.3
"2025",2052,1,"Number1stHIVtestsPos","percent_change",60.8077323665233
"2025",2052,1,"StartingARTtot","intervention",99520.9
"2025",2052,1,"StartingARTtot","baseline",64144.2
"2025",2052,1,"StartingARTtot","percent_change",55.151829783519
"2025",2052,1,"Prop1stHIVtestsPos","intervention",0.0126713
"2025",2052,1,"Prop1stHIVtestsPos","baseline",0.00236274
"2025",2052,1,"Prop1stHIVtestsPos","percent_change",436.296841802314
"2025",2052,1,"NewDiagnosesPregnancy","intervention",13230.8
"2025",2052,1,"NewDiagnosesPregnancy","baseline",3145.62
"2025",2052,1,"NewDiagnosesPregnancy","percent_change",320.610245357036
"2025",2052,1,"TotalART15F","intervention",4216440
"2025",2052,1,"TotalART15F","baseline",4059060
"2025",2052,1,"TotalART15F","percent_change",3.87725236877504
"2025",2052,1,"TotalART15M","intervention",1387770
"2025",2052,1,"TotalART15M","baseline",1381980
"2025",2052,1,"TotalART15M","percent_change",0.418964094994139
"2025",2052,1,"RediagnosesPregnancy","intervention",13113.2
"2025",2052,1,"RediagnosesPregnancy","baseline",9096.1
"2025",2052,1,"RediagnosesPregnancy","percent_change",44.1628829938105
"2025",2052,1,"TotANCtests","intervention",1957590
"2025",2052,1,"TotANCtests","baseline",1981420
"2025",2052,1,"TotANCtests","percent_change",-1.20267283059624
"2025",2052,1,"VLsuppressed","intervention",0.924858
"2025",2052,1,"VLsuppressed","baseline",0.927184
"2025",2052,1,"VLsuppressed","percent_change",-0.250867141797103
"2025",2052,1,"TotHIV15","intervention",7445460
"2025",2052,1,"TotHIV15","baseline",6905810
"2025",2052,1,"TotHIV15","percent_change",7.81443451238884
"2025",2052,1,"TotalAIDSdeathsadult","intervention",49238.5
"2025",2052,1,"TotalAIDSdeathsadult","baseline",35918.2
"2025",2052,1,"TotalAIDSdeathsadult","percent_change",37.0850989192109
"2025",2052,2,"TotalHIVtests","intervention",7133620
"2025",2052,2,"TotalHIVtests","baseline",21756400
"2025",2052,2,"TotalHIVtests","percent_change",-67.2113952675994
"2025",2052,2,"NewAdultHIV","intervention",92989.8
"2025",2052,2,"NewAdultHIV","baseline",57777.9
"2025",2052,2,"NewAdultHIV","percent_change",60.9435441578874
"2025",2052,2,"LYlostAIDS","intervention",1213410
"2025",2052,2,"LYlostAIDS","baseline",801171
"2025",2052,2,"LYlostAIDS","percent_change",51.4545583901564
"2025",2052,2,"AIDSdeathsAdultM","intervention",22038.7
"2025",2052,2,"AIDSdeathsAdultM","baseline",16534.5
"2025",2052,2,"AIDSdeathsAdultM","percent_change",33.2891832229581
"2025",2052,2,"AIDSdeathsAdultF","intervention",23854.4
"2025",2052,2,"AIDSdeathsAdultF","baseline",18686.6
"2025",2052,2,"AIDSdeathsAdultF","percent_change",27.6551111491657
"2025",2052,2,"DiagnosedHIV_M","intervention",1941910
"2025",2052,2,"DiagnosedHIV_M","baseline",1896960
"2025",2052,2,"DiagnosedHIV_M","percent_change",2.36958080296896
"2025",2052,2,"DiagnosedHIV_F","intervention",5011330
"2025",2052,2,"DiagnosedHIV_F","baseline",4843730
"2025",2052,2,"DiagnosedHIV_F","percent_change",3.46014331930145
"2025",2052,2,"Number1stHIVtestsPos","intervention",92338.4
"2025",2052,2,"Number1stHIVtestsPos","baseline",59265.3
"2025",2052,2,"Number1stHIVtestsPos","percent_change",55.8051676107267
"2025",2052,2,"StartingARTtot","intervention",91764.3
"2025",2052,2,"StartingARTtot","baseline",61007.2
"2025",2052,2,"StartingARTtot","percent_change",50.4155247249505
"2025",2052,2,"Prop1stHIVtestsPos","intervention",0.0129441
"2025",2052,2,"Prop1stHIVtestsPos","baseline",0.00272404
"2025",2052,2,"Prop1stHIVtestsPos","percent_change",375.180246986094
"2025",2052,2,"NewDiagnosesPregnancy","intervention",11593.5
"2025",2052,2,"NewDiagnosesPregnancy","baseline",2998.19
"2025",2052,2,"NewDiagnosesPregnancy","percent_change",286.683298923684
"2025",2052,2,"TotalART15F","intervention",4156260
"2025",2052,2,"TotalART15F","baseline",4036130
"2025",2052,2,"TotalART15F","percent_change",2.9763659743368
"2025",2052,2,"TotalART15M","intervention",1392670
"2025",2052,2,"TotalART15M","baseline",1380160
"2025",2052,2,"TotalART15M","percent_change",0.906416647345235
"2025",2052,2,"RediagnosesPregnancy","intervention",11203.5
"2025",2052,2,"RediagnosesPregnancy","baseline",8180.96
"2025",2052,2,"RediagnosesPregnancy","percent_change",36.9460307836733
"2025",2052,2,"TotANCtests","intervention",1965790
"2025",2052,2,"TotANCtests","baseline",1987520
"2025",2052,2,"TotANCtests","percent_change",-1.09332233134761
"2025",2052,2,"VLsuppressed","intervention",0.926648
"2025",2052,2,"VLsuppressed","baseline",0.928804
"2025",2052,2,"VLsuppressed","percent_change",-0.232126476630154
"2025",2052,2,"TotHIV15","intervention",7362900
"2025",2052,2,"TotHIV15","baseline",6888530
"2025",2052,2,"TotHIV15","percent_change",6.88637488694976
"2025",2052,2,"TotalAIDSdeathsadult","intervention",45893.1
"2025",2052,2,"TotalAIDSdeathsadult","baseline",35221.1
"2025",2052,2,"TotalAIDSdeathsadult","percent_change",30.3000190226881
"2025",2053,1,"TotalHIVtests","intervention",8047860
"2025",2053,1,"TotalHIVtests","baseline",26856500
"2025",2053,1,"TotalHIVtests","percent_change",-70.0338465548378
"2025",2053,1,"NewAdultHIV","intervention",102633
"2025",2053,1,"NewAdultHIV","baseline",59860.7
"2025",2053,1,"NewAdultHIV","percent_change",71.4530568469797
"2025",2053,1,"LYlostAIDS","intervention",1291750
"2025",2053,1,"LYlostAIDS","baseline",786463
"2025",2053,1,"LYlostAIDS","percent_change",64.2480320116776
"2025",2053,1,"AIDSdeathsAdultM","intervention",22983.9
"2025",2053,1,"AIDSdeathsAdultM","baseline",15984.2
"2025",2053,1,"AIDSdeathsAdultM","percent_change",43.7913689768647
"2025",2053,1,"AIDSdeathsAdultF","intervention",25598.8
"2025",2053,1,"AIDSdeathsAdultF","baseline",19214.4
"2025",2053,1,"AIDSdeathsAdultF","percent_change",33.2271629611125
"2025",2053,1,"DiagnosedHIV_M","intervention",1896110
"2025",2053,1,"DiagnosedHIV_M","baseline",1841950
"2025",2053,1,"DiagnosedHIV_M","percent_change",2.94036211623551
"2025",2053,1,"DiagnosedHIV_F","intervention",5036060
"2025",2053,1,"DiagnosedHIV_F","baseline",4796440
"2025",2053,1,"DiagnosedHIV_F","percent_change",4.99578854316952
"2025",2053,1,"Number1stHIVtestsPos","intervention",99453.4
"2025",2053,1,"Number1stHIVtestsPos","baseline",60769.8
"2025",2053,1,"Number1stHIVtestsPos","percent_change",63.6559606910011
"2025",2053,1,"StartingARTtot","intervention",97413
"2025",2053,1,"StartingARTtot","baseline",61698.8
"2025",2053,1,"StartingARTtot","percent_change",57.8847562675449
"2025",2053,1,"Prop1stHIVtestsPos","intervention",0.0123577
"2025",2053,1,"Prop1stHIVtestsPos","baseline",0.00226276
"2025",2053,1,"Prop1stHIVtestsPos","percent_change",446.133924941222
"2025",2053,1,"NewDiagnosesPregnancy","intervention",12716
"2025",2053,1,"NewDiagnosesPregnancy","baseline",2951.21
"2025",2053,1,"NewDiagnosesPregnancy","percent_change",330.874116040539
"2025",2053,1,"TotalART15F","intervention",4172490
"2025",2053,1,"TotalART15F","baseline",3996450
"2025",2053,1,"TotalART15F","percent_change",4.40490935705439
"2025",2053,1,"TotalART15M","intervention",1357930
"2025",2053,1,"TotalART15M","baseline",1344160
"2025",2053,1,"TotalART15M","percent_change",1.02443161528389
"2025",2053,1,"RediagnosesPregnancy","intervention",12458.7
"2025",2053,1,"RediagnosesPregnancy","baseline",8447.48
"2025",2053,1,"RediagnosesPregnancy","percent_change",47.4842201461264
"2025",2053,1,"TotANCtests","intervention",1955070
"2025",2053,1,"TotANCtests","baseline",1978770
"2025",2053,1,"TotANCtests","percent_change",-1.1977137312573
"2025",2053,1,"VLsuppressed","intervention",0.92501
"2025",2053,1,"VLsuppressed","baseline",0.927416
"2025",2053,1,"VLsuppressed","percent_change",-0.259430503679041
"2025",2053,1,"TotHIV15","intervention",7342150
"2025",2053,1,"TotHIV15","baseline",6772650
"2025",2053,1,"TotHIV15","percent_change",8.40882077178062
"2025",2053,1,"TotalAIDSdeathsadult","intervention",48582.7
"2025",2053,1,"TotalAIDSdeathsadult","baseline",35198.6
"2025",2053,1,"TotalAIDSdeathsadult","percent_change",38.0245237026472
"2025",2053,2,"TotalHIVtests","intervention",7169980
"2025",2053,2,"TotalHIVtests","baseline",21882500
"2025",2053,2,"TotalHIVtests","percent_change",-67.2341825659774
"2025",2053,2,"NewAdultHIV","intervention",91011.7
"2025",2053,2,"NewAdultHIV","baseline",55627.6
"2025",2053,2,"NewAdultHIV","percent_change",63.6088919888688
"2025",2053,2,"LYlostAIDS","intervention",1180670
"2025",2053,2,"LYlostAIDS","baseline",770518
"2025",2053,2,"LYlostAIDS","percent_change",53.230683773773
"2025",2053,2,"AIDSdeathsAdultM","intervention",21610.6
"2025",2053,2,"AIDSdeathsAdultM","baseline",16104.3
"2025",2053,2,"AIDSdeathsAdultM","percent_change",34.1914892295846
"2025",2053,2,"AIDSdeathsAdultF","intervention",23567.9
"2025",2053,2,"AIDSdeathsAdultF","baseline",18374.3
"2025",2053,2,"AIDSdeathsAdultF","percent_change",28.2655665794071
"2025",2053,2,"DiagnosedHIV_M","intervention",1898030
"2025",2053,2,"DiagnosedHIV_M","baseline",1843430
"2025",2053,2,"DiagnosedHIV_M","percent_change",2.96186999235121
"2025",2053,2,"DiagnosedHIV_F","intervention",4950990
"2025",2053,2,"DiagnosedHIV_F","baseline",4764510
"2025",2053,2,"DiagnosedHIV_F","percent_change",3.9139386841459
"2025",2053,2,"Number1stHIVtestsPos","intervention",90233.8
"2025",2053,2,"Number1stHIVtestsPos","baseline",57013.9
"2025",2053,2,"Number1stHIVtestsPos","percent_change",58.2663175120453
"2025",2053,2,"StartingARTtot","intervention",89528.6
"2025",2053,2,"StartingARTtot","baseline",58595.5
"2025",2053,2,"StartingARTtot","percent_change",52.7909139780359
"2025",2053,2,"Prop1stHIVtestsPos","intervention",0.0125849
"2025",2053,2,"Prop1stHIVtestsPos","baseline",0.00260545
"2025",2053,2,"Prop1stHIVtestsPos","percent_change",383.022126695964
"2025",2053,2,"NewDiagnosesPregnancy","intervention",11112.3
"2025",2053,2,"NewDiagnosesPregnancy","baseline",2812.04
"2025",2053,2,"NewDiagnosesPregnancy","percent_change",295.168632025149
"2025",2053,2,"TotalART15F","intervention",4107370
"2025",2053,2,"TotalART15F","baseline",3971340
"2025",2053,2,"TotalART15F","percent_change",3.42529221874732
"2025",2053,2,"TotalART15M","intervention",1361230
"2025",2053,2,"TotalART15M","baseline",1341610
"2025",2053,2,"TotalART15M","percent_change",1.46242201533978
"2025",2053,2,"RediagnosesPregnancy","intervention",10617.3
"2025",2053,2,"RediagnosesPregnancy","baseline",7595.65
"2025",2053,2,"RediagnosesPregnancy","percent_change",39.7813222041563
"2025",2053,2,"TotANCtests","intervention",1962730
"2025",2053,2,"TotANCtests","baseline",1984370
"2025",2053,2,"TotANCtests","percent_change",-1.09052243281243
"2025",2053,2,"VLsuppressed","intervention",0.926798
"2025",2053,2,"VLsuppressed","baseline",0.929027
"2025",2053,2,"VLsuppressed","percent_change",-0.239928441261668
"2025",2053,2,"TotHIV15","intervention",7250120
"2025",2053,2,"TotHIV15","baseline",6750920
"2025",2053,2,"TotHIV15","percent_change",7.39454770609043
"2025",2053,2,"TotalAIDSdeathsadult","intervention",45178.5
"2025",2053,2,"TotalAIDSdeathsadult","baseline",34478.6
"2025",2053,2,"TotalAIDSdeathsadult","percent_change",31.0334526343877
"2025",2054,1,"TotalHIVtests","intervention",8089660
"2025",2054,1,"TotalHIVtests","baseline",27011100
"2025",2054,1,"TotalHIVtests","percent_change",-70.0506088237799
"2025",2054,1,"NewAdultHIV","intervention",100795
"2025",2054,1,"NewAdultHIV","baseline",57715.6
"2025",2054,1,"NewAdultHIV","percent_change",74.6408250109156
"2025",2054,1,"LYlostAIDS","intervention",1260820
"2025",2054,1,"LYlostAIDS","baseline",756909
"2025",2054,1,"LYlostAIDS","percent_change",66.5748458533324
"2025",2054,1,"AIDSdeathsAdultM","intervention",22571.5
"2025",2054,1,"AIDSdeathsAdultM","baseline",15565
"2025",2054,1,"AIDSdeathsAdultM","percent_change",45.0144555091552
"2025",2054,1,"AIDSdeathsAdultF","intervention",25329.7
"2025",2054,1,"AIDSdeathsAdultF","baseline",18888
"2025",2054,1,"AIDSdeathsAdultF","percent_change",34.10472257518
"2025",2054,1,"DiagnosedHIV_M","intervention",1853800
"2025",2054,1,"DiagnosedHIV_M","baseline",1788880
"2025",2054,1,"DiagnosedHIV_M","percent_change",3.6290863557086
