"intervention_year","year","parameter_set","indicator","scenario","value"
"2025",2055,2,"DiagnosedHIV_F","percent_change",3.33675810517242
"2025",2055,2,"Number1stHIVtestsPos","intervention",72546
"2025",2055,2,"Number1stHIVtestsPos","baseline",52765.4
"2025",2055,2,"Number1stHIVtestsPos","percent_change",37.4878234600704
"2025",2055,2,"StartingARTtot","intervention",72892.7
"2025",2055,2,"StartingARTtot","baseline",54066
"2025",2055,2,"StartingARTtot","percent_change",34.8216994044316
"2025",2055,2,"Prop1stHIVtestsPos","intervention",0.0066325
"2025",2055,2,"Prop1stHIVtestsPos","baseline",0.00238478
"2025",2055,2,"Prop1stHIVtestsPos","percent_change",178.117897667709
"2025",2055,2,"NewDiagnosesPregnancy","intervention",6299.25
"2025",2055,2,"NewDiagnosesPregnancy","baseline",2483.72
"2025",2055,2,"NewDiagnosesPregnancy","percent_change",153.621583753402
"2025",2055,2,"TotalART15F","intervention",3946380
"2025",2055,2,"TotalART15F","baseline",3831320
"2025",2055,2,"TotalART15F","percent_change",3.00314252007141
"2025",2055,2,"TotalART15M","intervention",1286830
"2025",2055,2,"TotalART15M","baseline",1262860
"2025",2055,2,"TotalART15M","percent_change",1.89807262879496
"2025",2055,2,"RediagnosesPregnancy","intervention",8611.19
"2025",2055,2,"RediagnosesPregnancy","baseline",6575.99
"2025",2055,2,"RediagnosesPregnancy","percent_change",30.9489521729808
"2025",2055,2,"TotANCtests","intervention",1965390
"2025",2055,2,"TotANCtests","baseline",1978710
"2025",2055,2,"TotANCtests","percent_change",-0.673165850478342
"2025",2055,2,"VLsuppressed","intervention",0.928077
"2025",2055,2,"VLsuppressed","baseline",0.929475
"2025",2055,2,"VLsuppressed","percent_change",-0.150407488098121
"2025",2055,2,"TotHIV15","intervention",6799390
"2025",2055,2,"TotHIV15","baseline",6462040
"2025",2055,2,"TotHIV15","percent_change",5.22048764786352
"2025",2055,2,"TotalAIDSdeathsadult","intervention",38916.7
"2025",2055,2,"TotalAIDSdeathsadult","baseline",32919.9
"2025",2055,2,"TotalAIDSdeathsadult","percent_change",18.216337230672
"2025",2056,1,"TotalHIVtests","intervention",12970500
"2025",2056,1,"TotalHIVtests","baseline",27307600
"2025",2056,1,"TotalHIVtests","percent_change",-52.5022338103678
"2025",2056,1,"NewAdultHIV","intervention",77982.2
"2025",2056,1,"NewAdultHIV","baseline",53635.2
"2025",2056,1,"NewAdultHIV","percent_change",45.3936966768093
"2025",2056,1,"LYlostAIDS","intervention",957685
"2025",2056,1,"LYlostAIDS","baseline",699586
"2025",2056,1,"LYlostAIDS","percent_change",36.8931053508789
"2025",2056,1,"AIDSdeathsAdultM","intervention",18433.7
"2025",2056,1,"AIDSdeathsAdultM","baseline",14703.9
"2025",2056,1,"AIDSdeathsAdultM","percent_change",25.3660593447997
"2025",2056,1,"AIDSdeathsAdultF","intervention",21683.1
"2025",2056,1,"AIDSdeathsAdultF","baseline",18187.1
"2025",2056,1,"AIDSdeathsAdultF","percent_change",19.2224158881845
"2025",2056,1,"DiagnosedHIV_M","intervention",1743490
"2025",2056,1,"DiagnosedHIV_M","baseline",1681010
"2025",2056,1,"DiagnosedHIV_M","percent_change",3.71681310640627
"2025",2056,1,"DiagnosedHIV_F","intervention",4744770
"2025",2056,1,"DiagnosedHIV_F","baseline",4542610
"2025",2056,1,"DiagnosedHIV_F","percent_change",4.45030500086954
"2025",2056,1,"Number1stHIVtestsPos","intervention",76964.6
"2025",2056,1,"Number1stHIVtestsPos","baseline",54324.3
"2025",2056,1,"Number1stHIVtestsPos","percent_change",41.6761927903351
"2025",2056,1,"StartingARTtot","intervention",76368.9
"2025",2056,1,"StartingARTtot","baseline",54914.1
"2025",2056,1,"StartingARTtot","percent_change",39.0697471141292
"2025",2056,1,"Prop1stHIVtestsPos","intervention",0.00593382
"2025",2056,1,"Prop1stHIVtestsPos","baseline",0.00198935
"2025",2056,1,"Prop1stHIVtestsPos","percent_change",198.279337472039
"2025",2056,1,"NewDiagnosesPregnancy","intervention",6592.93
"2025",2056,1,"NewDiagnosesPregnancy","baseline",2456.43
"2025",2056,1,"NewDiagnosesPregnancy","percent_change",168.394784300794
"2025",2056,1,"TotalART15F","intervention",3941580
"2025",2056,1,"TotalART15F","baseline",3787980
"2025",2056,1,"TotalART15F","percent_change",4.05493165222625
"2025",2056,1,"TotalART15M","intervention",1255390
"2025",2056,1,"TotalART15M","baseline",1227430
"2025",2056,1,"TotalART15M","percent_change",2.27793030967143
"2025",2056,1,"RediagnosesPregnancy","intervention",9400.74
"2025",2056,1,"RediagnosesPregnancy","baseline",6827.36
"2025",2056,1,"RediagnosesPregnancy","percent_change",37.6921679829392
"2025",2056,1,"TotANCtests","intervention",1957940
"2025",2056,1,"TotANCtests","baseline",1971840
"2025",2056,1,"TotANCtests","percent_change",-0.704925348912691
"2025",2056,1,"VLsuppressed","intervention",0.926605
"2025",2056,1,"VLsuppressed","baseline",0.928112
"2025",2056,1,"VLsuppressed","percent_change",-0.162372644680818
"2025",2056,1,"TotHIV15","intervention",6742110
"2025",2056,1,"TotHIV15","baseline",6345780
"2025",2056,1,"TotHIV15","percent_change",6.24556792072842
"2025",2056,1,"TotalAIDSdeathsadult","intervention",40116.8
"2025",2056,1,"TotalAIDSdeathsadult","baseline",32891
"2025",2056,1,"TotalAIDSdeathsadult","percent_change",21.9689276701833
"2025",2056,2,"TotalHIVtests","intervention",10993100
"2025",2056,2,"TotalHIVtests","baseline",22242600
"2025",2056,2,"TotalHIVtests","percent_change",-50.5763714673644
"2025",2056,2,"NewAdultHIV","intervention",70344.3
"2025",2056,2,"NewAdultHIV","baseline",49625.3
"2025",2056,2,"NewAdultHIV","percent_change",41.7508811029858
"2025",2056,2,"LYlostAIDS","intervention",900510
"2025",2056,2,"LYlostAIDS","baseline",682336
"2025",2056,2,"LYlostAIDS","percent_change",31.974569713455
"2025",2056,2,"AIDSdeathsAdultM","intervention",17851.3
"2025",2056,2,"AIDSdeathsAdultM","baseline",14767
"2025",2056,2,"AIDSdeathsAdultM","percent_change",20.8864359720999
"2025",2056,2,"AIDSdeathsAdultF","intervention",20256.1
"2025",2056,2,"AIDSdeathsAdultF","baseline",17340.3
"2025",2056,2,"AIDSdeathsAdultF","percent_change",16.8151646741983
"2025",2056,2,"DiagnosedHIV_M","intervention",1737760
"2025",2056,2,"DiagnosedHIV_M","baseline",1679180
"2025",2056,2,"DiagnosedHIV_M","percent_change",3.48860753463
"2025",2056,2,"DiagnosedHIV_F","intervention",4667430
"2025",2056,2,"DiagnosedHIV_F","baseline",4502970
"2025",2056,2,"DiagnosedHIV_F","percent_change",3.65225617758946
"2025",2056,2,"Number1stHIVtestsPos","intervention",70573.2
"2025",2056,2,"Number1stHIVtestsPos","baseline",50759.4
"2025",2056,2,"Number1stHIVtestsPos","percent_change",39.0347403633613
"2025",2056,2,"StartingARTtot","intervention",70792.1
"2025",2056,2,"StartingARTtot","baseline",51937.7
"2025",2056,2,"StartingARTtot","percent_change",36.3019540718977
"2025",2056,2,"Prop1stHIVtestsPos","intervention",0.00641978
"2025",2056,2,"Prop1stHIVtestsPos","baseline",0.00228208
"2025",2056,2,"Prop1stHIVtestsPos","percent_change",181.312662132791
"2025",2056,2,"NewDiagnosesPregnancy","intervention",6027.5
"2025",2056,2,"NewDiagnosesPregnancy","baseline",2339.28
"2025",2056,2,"NewDiagnosesPregnancy","percent_change",157.664751547485
"2025",2056,2,"TotalART15F","intervention",3880870
"2025",2056,2,"TotalART15F","baseline",3756350
"2025",2056,2,"TotalART15F","percent_change",3.3149200686837
"2025",2056,2,"TotalART15M","intervention",1251230
"2025",2056,2,"TotalART15M","baseline",1222870
"2025",2056,2,"TotalART15M","percent_change",2.31913449508124
"2025",2056,2,"RediagnosesPregnancy","intervention",8151.22
"2025",2056,2,"RediagnosesPregnancy","baseline",6135.19
"2025",2056,2,"RediagnosesPregnancy","percent_change",32.8601070219504
"2025",2056,2,"TotANCtests","intervention",1963110
"2025",2056,2,"TotANCtests","baseline",1976240
"2025",2056,2,"TotANCtests","percent_change",-0.664392988705825
"2025",2056,2,"VLsuppressed","intervention",0.92826
"2025",2056,2,"VLsuppressed","baseline",0.9297
"2025",2056,2,"VLsuppressed","percent_change",-0.154888673765731
"2025",2056,2,"TotHIV15","intervention",6663430
"2025",2056,2,"TotHIV15","baseline",6311330
"2025",2056,2,"TotHIV15","percent_change",5.57885580376878
"2025",2056,2,"TotalAIDSdeathsadult","intervention",38107.4
"2025",2056,2,"TotalAIDSdeathsadult","baseline",32107.3
"2025",2056,2,"TotalAIDSdeathsadult","percent_change",18.687650472011
"2025",2057,1,"TotalHIVtests","intervention",13036400
"2025",2057,1,"TotalHIVtests","baseline",27448800
"2025",2057,1,"TotalHIVtests","percent_change",-52.5064848007928
"2025",2057,1,"NewAdultHIV","intervention",76129.8
"2025",2057,1,"NewAdultHIV","baseline",51693.2
"2025",2057,1,"NewAdultHIV","percent_change",47.2723685126864
"2025",2057,1,"LYlostAIDS","intervention",928507
"2025",2057,1,"LYlostAIDS","baseline",671880
"2025",2057,1,"LYlostAIDS","percent_change",38.1953622670715
"2025",2057,1,"AIDSdeathsAdultM","intervention",17988
"2025",2057,1,"AIDSdeathsAdultM","baseline",14264.3
"2025",2057,1,"AIDSdeathsAdultM","percent_change",26.1050314421318
"2025",2057,1,"AIDSdeathsAdultF","intervention",21332.6
"2025",2057,1,"AIDSdeathsAdultF","baseline",17814.2
"2025",2057,1,"AIDSdeathsAdultF","percent_change",19.7505360891873
"2025",2057,1,"DiagnosedHIV_M","intervention",1695320
"2025",2057,1,"DiagnosedHIV_M","baseline",1626490
"2025",2057,1,"DiagnosedHIV_M","percent_change",4.23181206155587
"2025",2057,1,"DiagnosedHIV_F","intervention",4665510
"2025",2057,1,"DiagnosedHIV_F","baseline",4450510
"2025",2057,1,"DiagnosedHIV_F","percent_change",4.83090701964494
"2025",2057,1,"Number1stHIVtestsPos","intervention",75059.9
"2025",2057,1,"Number1stHIVtestsPos","baseline",52324
"2025",2057,1,"Number1stHIVtestsPos","percent_change",43.4521443314731
"2025",2057,1,"StartingARTtot","intervention",74356.5
"2025",2057,1,"StartingARTtot","baseline",52820.6
"2025",2057,1,"StartingARTtot","percent_change",40.7717822213303
"2025",2057,1,"Prop1stHIVtestsPos","intervention",0.00575773
"2025",2057,1,"Prop1stHIVtestsPos","baseline",0.00190624
"2025",2057,1,"Prop1stHIVtestsPos","percent_change",202.046436964915
"2025",2057,1,"NewDiagnosesPregnancy","intervention",6327.47
"2025",2057,1,"NewDiagnosesPregnancy","baseline",2317.24
"2025",2057,1,"NewDiagnosesPregnancy","percent_change",173.060623845609
"2025",2057,1,"TotalART15F","intervention",3876510
"2025",2057,1,"TotalART15F","baseline",3712040
"2025",2057,1,"TotalART15F","percent_change",4.43071734140796
"2025",2057,1,"TotalART15M","intervention",1220630
"2025",2057,1,"TotalART15M","baseline",1187780
"2025",2057,1,"TotalART15M","percent_change",2.76566367509135
"2025",2057,1,"RediagnosesPregnancy","intervention",8930.14
"2025",2057,1,"RediagnosesPregnancy","baseline",6384.53
"2025",2057,1,"RediagnosesPregnancy","percent_change",39.8715332217093
"2025",2057,1,"TotANCtests","intervention",1956310
"2025",2057,1,"TotANCtests","baseline",1969930
"2025",2057,1,"TotANCtests","percent_change",-0.691395125715127
"2025",2057,1,"VLsuppressed","intervention",0.926792
"2025",2057,1,"VLsuppressed","baseline",0.928345
"2025",2057,1,"VLsuppressed","percent_change",-0.167286946124558
"2025",2057,1,"TotHIV15","intervention",6608970
"2025",2057,1,"TotHIV15","baseline",6195310
"2025",2057,1,"TotHIV15","percent_change",6.67698630092764
"2025",2057,1,"TotalAIDSdeathsadult","intervention",39320.6
"2025",2057,1,"TotalAIDSdeathsadult","baseline",32078.5
"2025",2057,1,"TotalAIDSdeathsadult","percent_change",22.5761803076827
"2025",2057,2,"TotalHIVtests","intervention",11046500
"2025",2057,2,"TotalHIVtests","baseline",22355500
"2025",2057,2,"TotalHIVtests","percent_change",-50.5871038446915
"2025",2057,2,"NewAdultHIV","intervention",68521.3
"2025",2057,2,"NewAdultHIV","baseline",47762.2
"2025",2057,2,"NewAdultHIV","percent_change",43.4634501760807
"2025",2057,2,"LYlostAIDS","intervention",870891
"2025",2057,2,"LYlostAIDS","baseline",654309
"2025",2057,2,"LYlostAIDS","percent_change",33.1008743575283
"2025",2057,2,"AIDSdeathsAdultM","intervention",17389.7
"2025",2057,2,"AIDSdeathsAdultM","baseline",14309.8
"2025",2057,2,"AIDSdeathsAdultM","percent_change",21.5230122014284
"2025",2057,2,"AIDSdeathsAdultF","intervention",19889.7
"2025",2057,2,"AIDSdeathsAdultF","baseline",16965.6
"2025",2057,2,"AIDSdeathsAdultF","percent_change",17.2354647050502
"2025",2057,2,"DiagnosedHIV_M","intervention",1688010
"2025",2057,2,"DiagnosedHIV_M","baseline",1623700
"2025",2057,2,"DiagnosedHIV_M","percent_change",3.96070702716019
"2025",2057,2,"DiagnosedHIV_F","intervention",4583920
"2025",2057,2,"DiagnosedHIV_F","baseline",4408360
"2025",2057,2,"DiagnosedHIV_F","percent_change",3.98243337658449
"2025",2057,2,"Number1stHIVtestsPos","intervention",68670.1
"2025",2057,2,"Number1stHIVtestsPos","baseline",48826.8
"2025",2057,2,"Number1stHIVtestsPos","percent_change",40.6401812119574
"2025",2057,2,"StartingARTtot","intervention",68772.7
"2025",2057,2,"StartingARTtot","baseline",49893.9
"2025",2057,2,"StartingARTtot","percent_change",37.8378920068385
"2025",2057,2,"Prop1stHIVtestsPos","intervention",0.00621644
"2025",2057,2,"Prop1stHIVtestsPos","baseline",0.0021841
"2025",2057,2,"Prop1stHIVtestsPos","percent_change",184.622498969827
"2025",2057,2,"NewDiagnosesPregnancy","intervention",5777.38
"2025",2057,2,"NewDiagnosesPregnancy","baseline",2206.51
"2025",2057,2,"NewDiagnosesPregnancy","percent_change",161.833393005244
"2025",2057,2,"TotalART15F","intervention",3812200
"2025",2057,2,"TotalART15F","baseline",3678270
"2025",2057,2,"TotalART15F","percent_change",3.6411138932161
"2025",2057,2,"TotalART15M","intervention",1215330
"2025",2057,2,"TotalART15M","baseline",1182640
"2025",2057,2,"TotalART15M","percent_change",2.76415477237367
"2025",2057,2,"RediagnosesPregnancy","intervention",7733.49
"2025",2057,2,"RediagnosesPregnancy","baseline",5736.11
"2025",2057,2,"RediagnosesPregnancy","percent_change",34.8211592873916
"2025",2057,2,"TotANCtests","intervention",1961090
"2025",2057,2,"TotANCtests","baseline",1974040
"2025",2057,2,"TotANCtests","percent_change",-0.656015075682357
"2025",2057,2,"VLsuppressed","intervention",0.928443
"2025",2057,2,"VLsuppressed","baseline",0.929926
"2025",2057,2,"VLsuppressed","percent_change",-0.159475055004378
"2025",2057,2,"TotHIV15","intervention",6523650
"2025",2057,2,"TotHIV15","baseline",6156860
"2025",2057,2,"TotHIV15","percent_change",5.95741985362669
"2025",2057,2,"TotalAIDSdeathsadult","intervention",37279.4
"2025",2057,2,"TotalAIDSdeathsadult","baseline",31275.4
"2025",2057,2,"TotalAIDSdeathsadult","percent_change",19.1971965186696
"2025",2058,1,"TotalHIVtests","intervention",13099900
"2025",2058,1,"TotalHIVtests","baseline",27584700
"2025",2058,1,"TotalHIVtests","percent_change",-52.5102683734099
"2025",2058,1,"NewAdultHIV","intervention",74330.7
"2025",2058,1,"NewAdultHIV","baseline",49812.6
"2025",2058,1,"NewAdultHIV","percent_change",49.2206791052866
"2025",2058,1,"LYlostAIDS","intervention",899993
"2025",2058,1,"LYlostAIDS","baseline",644846
"2025",2058,1,"LYlostAIDS","percent_change",39.5671214522537
"2025",2058,1,"AIDSdeathsAdultM","intervention",17539
"2025",2058,1,"AIDSdeathsAdultM","baseline",13820.4
"2025",2058,1,"AIDSdeathsAdultM","percent_change",26.9066018349686
"2025",2058,1,"AIDSdeathsAdultF","intervention",20967.8
"2025",2058,1,"AIDSdeathsAdultF","baseline",17427.4
"2025",2058,1,"AIDSdeathsAdultF","percent_change",20.3151359353661
"2025",2058,1,"DiagnosedHIV_M","intervention",1646920
"2025",2058,1,"DiagnosedHIV_M","baseline",1571780
"2025",2058,1,"DiagnosedHIV_M","percent_change",4.78056725495935
"2025",2058,1,"DiagnosedHIV_F","intervention",4582750
"2025",2058,1,"DiagnosedHIV_F","baseline",4354970
"2025",2058,1,"DiagnosedHIV_F","percent_change",5.23034601845707
"2025",2058,1,"Number1stHIVtestsPos","intervention",73216.1
"2025",2058,1,"Number1stHIVtestsPos","baseline",50391.2
"2025",2058,1,"Number1stHIVtestsPos","percent_change",45.2954087221579
"2025",2058,1,"StartingARTtot","intervention",72415.7
"2025",2058,1,"StartingARTtot","baseline",50804
"2025",2058,1,"StartingARTtot","percent_change",42.539366978978
"2025",2058,1,"Prop1stHIVtestsPos","intervention",0.00558904
"2025",2058,1,"Prop1stHIVtestsPos","baseline",0.00182678
"2025",2058,1,"Prop1stHIVtestsPos","percent_change",205.950360744041
"2025",2058,1,"NewDiagnosesPregnancy","intervention",6082.24
"2025",2058,1,"NewDiagnosesPregnancy","baseline",2188.85
"2025",2058,1,"NewDiagnosesPregnancy","percent_change",177.873769330927
"2025",2058,1,"TotalART15F","intervention",3808420
"2025",2058,1,"TotalART15F","baseline",3633130
"2025",2058,1,"TotalART15F","percent_change",4.82476542265209
"2025",2058,1,"TotalART15M","intervention",1185650
"2025",2058,1,"TotalART15M","baseline",1147940
"2025",2058,1,"TotalART15M","percent_change",3.28501489624893
"2025",2058,1,"RediagnosesPregnancy","intervention",8502.35
"2025",2058,1,"RediagnosesPregnancy","baseline",5983.19
"2025",2058,1,"RediagnosesPregnancy","percent_change",42.1039612648103
"2025",2058,1,"TotANCtests","intervention",1954820
"2025",2058,1,"TotANCtests","baseline",1968150
"2025",2058,1,"TotANCtests","percent_change",-0.677285775982522
"2025",2058,1,"VLsuppressed","intervention",0.926978
"2025",2058,1,"VLsuppressed","baseline",0.928577
"2025",2058,1,"VLsuppressed","percent_change",-0.172198966806201
"2025",2058,1,"TotHIV15","intervention",6472230
"2025",2058,1,"TotHIV15","baseline",6041280
"2025",2058,1,"TotHIV15","percent_change",7.13342205625298
"2025",2058,1,"TotalAIDSdeathsadult","intervention",38506.8
"2025",2058,1,"TotalAIDSdeathsadult","baseline",31247.8
"2025",2058,1,"TotalAIDSdeathsadult","percent_change",23.2304354226538
"2025",2058,2,"TotalHIVtests","intervention",11097900
"2025",2058,2,"TotalHIVtests","baseline",22464200
"2025",2058,2,"TotalHIVtests","percent_change",-50.5973949662129
"2025",2058,2,"NewAdultHIV","intervention",66754.9
"2025",2058,2,"NewAdultHIV","baseline",45962.6
"2025",2058,2,"NewAdultHIV","percent_change",45.2374321731147
"2025",2058,2,"LYlostAIDS","intervention",842015
"2025",2058,2,"LYlostAIDS","baseline",627010
"2025",2058,2,"LYlostAIDS","percent_change",34.2905216822698
"2025",2058,2,"AIDSdeathsAdultM","intervention",16925.5
"2025",2058,2,"AIDSdeathsAdultM","baseline",13849
"2025",2058,2,"AIDSdeathsAdultM","percent_change",22.2146003321539
"2025",2058,2,"AIDSdeathsAdultF","intervention",19509.3
"2025",2058,2,"AIDSdeathsAdultF","baseline",16577.1
"2025",2058,2,"AIDSdeathsAdultF","percent_change",17.6882566914599
"2025",2058,2,"DiagnosedHIV_M","intervention",1638090
"2025",2058,2,"DiagnosedHIV_M","baseline",1568100
"2025",2058,2,"DiagnosedHIV_M","percent_change",4.46336330591161
"2025",2058,2,"DiagnosedHIV_F","intervention",4496920
"2025",2058,2,"DiagnosedHIV_F","baseline",4310330
"2025",2058,2,"DiagnosedHIV_F","percent_change",4.32890289142595
"2025",2058,2,"Number1stHIVtestsPos","intervention",66832
"2025",2058,2,"Number1stHIVtestsPos","baseline",46963.5
"2025",2058,2,"Number1stHIVtestsPos","percent_change",42.3062591161221
"2025",2058,2,"StartingARTtot","intervention",66830.2
"2025",2058,2,"StartingARTtot","baseline",47930.2
"2025",2058,2,"StartingARTtot","percent_change",39.4323411961561
"2025",2058,2,"Prop1stHIVtestsPos","intervention",0.00602202
"2025",2058,2,"Prop1stHIVtestsPos","baseline",0.00209059
"2025",2058,2,"Prop1stHIVtestsPos","percent_change",188.053611659866
"2025",2058,2,"NewDiagnosesPregnancy","intervention",5546.59
"2025",2058,2,"NewDiagnosesPregnancy","baseline",2084.15
"2025",2058,2,"NewDiagnosesPregnancy","percent_change",166.131996257467
"2025",2058,2,"TotalART15F","intervention",3740520
"2025",2058,2,"TotalART15F","baseline",3597240
"2025",2058,2,"TotalART15F","percent_change",3.98305367448377
"2025",2058,2,"TotalART15M","intervention",1179260
"2025",2058,2,"TotalART15M","baseline",1142270
"2025",2058,2,"TotalART15M","percent_change",3.23828867080463
"2025",2058,2,"RediagnosesPregnancy","intervention",7353.96
"2025",2058,2,"RediagnosesPregnancy","baseline",5374.4
"2025",2058,2,"RediagnosesPregnancy","percent_change",36.833134861566
"2025",2058,2,"TotANCtests","intervention",1959240
"2025",2058,2,"TotANCtests","baseline",1972010
"2025",2058,2,"TotANCtests","percent_change",-0.64756263913469
"2025",2058,2,"VLsuppressed","intervention",0.928625
"2025",2058,2,"VLsuppressed","baseline",0.930152
"2025",2058,2,"VLsuppressed","percent_change",-0.164166716837672
"2025",2058,2,"TotHIV15","intervention",6380400
"2025",2058,2,"TotHIV15","baseline",5998970
"2025",2058,2,"TotHIV15","percent_change",6.35825816765211
"2025",2058,2,"TotalAIDSdeathsadult","intervention",36434.8
"2025",2058,2,"TotalAIDSdeathsadult","baseline",30426.1
"2025",2058,2,"TotalAIDSdeathsadult","percent_change",19.7485053950391
"2025",2059,1,"TotalHIVtests","intervention",13160800
"2025",2059,1,"TotalHIVtests","baseline",27714800
"2025",2059,1,"TotalHIVtests","percent_change",-52.513458513141
"2025",2059,1,"NewAdultHIV","intervention",72581.6
"2025",2059,1,"NewAdultHIV","baseline",47990.8
"2025",2059,1,"NewAdultHIV","percent_change",51.2406544587713
"2025",2059,1,"LYlostAIDS","intervention",872165
"2025",2059,1,"LYlostAIDS","baseline",618506
"2025",2059,1,"LYlostAIDS","percent_change",41.0115665814075
"2025",2059,1,"AIDSdeathsAdultM","intervention",17088
"2025",2059,1,"AIDSdeathsAdultM","baseline",13373.5
"2025",2059,1,"AIDSdeathsAdultM","percent_change",27.7750775787939
"2025",2059,1,"AIDSdeathsAdultF","intervention",20589.6
"2025",2059,1,"AIDSdeathsAdultF","baseline",17027.7
"2025",2059,1,"AIDSdeathsAdultF","percent_change",20.9182684684367
"2025",2059,1,"DiagnosedHIV_M","intervention",1598450
"2025",2059,1,"DiagnosedHIV_M","baseline",1517030
"2025",2059,1,"DiagnosedHIV_M","percent_change",5.3670659116827
"2025",2059,1,"DiagnosedHIV_F","intervention",4496690
"2025",2059,1,"DiagnosedHIV_F","baseline",4256180
"2025",2059,1,"DiagnosedHIV_F","percent_change",5.65084183469684
"2025",2059,1,"Number1stHIVtestsPos","intervention",71428.7
"2025",2059,1,"Number1stHIVtestsPos","baseline",48522.3
"2025",2059,1,"Number1stHIVtestsPos","percent_change",47.2079847822547
"2025",2059,1,"StartingARTtot","intervention",70542.6
"2025",2059,1,"StartingARTtot","baseline",48860.3
"2025",2059,1,"StartingARTtot","percent_change",44.3761090292119
"2025",2059,1,"Prop1stHIVtestsPos","intervention",0.00542737
"2025",2059,1,"Prop1stHIVtestsPos","baseline",0.00175078
"2025",2059,1,"Prop1stHIVtestsPos","percent_change",209.997258364843
"2025",2059,1,"NewDiagnosesPregnancy","intervention",5854.96
"2025",2059,1,"NewDiagnosesPregnancy","baseline",2070.07
"2025",2059,1,"NewDiagnosesPregnancy","percent_change",182.838744583516
"2025",2059,1,"TotalART15F","intervention",3737480
"2025",2059,1,"TotalART15F","baseline",3551420
"2025",2059,1,"TotalART15F","percent_change",5.23903114810414
"2025",2059,1,"TotalART15M","intervention",1150570
"2025",2059,1,"TotalART15M","baseline",1108050
"2025",2059,1,"TotalART15M","percent_change",3.83737195974911
"2025",2059,1,"RediagnosesPregnancy","intervention",8112.44
"2025",2059,1,"RediagnosesPregnancy","baseline",5618.2
"2025",2059,1,"RediagnosesPregnancy","percent_change",44.3957139297284
"2025",2059,1,"TotANCtests","intervention",1953340
"2025",2059,1,"TotANCtests","baseline",1966390
"2025",2059,1,"TotANCtests","percent_change",-0.663652683343589
"2025",2059,1,"VLsuppressed","intervention",0.927161
"2025",2059,1,"VLsuppressed","baseline",0.928808
"2025",2059,1,"VLsuppressed","percent_change",-0.177324054056377
"2025",2059,1,"TotHIV15","intervention",6332240
"2025",2059,1,"TotHIV15","baseline",5884060
"2025",2059,1,"TotHIV15","percent_change",7.61684959024891
"2025",2059,1,"TotalAIDSdeathsadult","intervention",37677.6
"2025",2059,1,"TotalAIDSdeathsadult","baseline",30401.2
"2025",2059,1,"TotalAIDSdeathsadult","percent_change",23.9345815296765
"2025",2059,2,"TotalHIVtests","intervention",11147000
"2025",2059,2,"TotalHIVtests","baseline",22568200
"2025",2059,2,"TotalHIVtests","percent_change",-50.6074919577104
"2025",2059,2,"NewAdultHIV","intervention",65041.9
"2025",2059,2,"NewAdultHIV","baseline",44223.7
"2025",2059,2,"NewAdultHIV","percent_change",47.0747585570633
"2025",2059,2,"LYlostAIDS","intervention",813904
"2025",2059,2,"LYlostAIDS","baseline",600461
"2025",2059,2,"LYlostAIDS","percent_change",35.5465217557843
"2025",2059,2,"AIDSdeathsAdultM","intervention",16460.1
"2025",2059,2,"AIDSdeathsAdultM","baseline",13386.2
"2025",2059,2,"AIDSdeathsAdultM","percent_change",22.9632009083982
"2025",2059,2,"AIDSdeathsAdultF","intervention",19115.9
"2025",2059,2,"AIDSdeathsAdultF","baseline",16176.1
"2025",2059,2,"AIDSdeathsAdultF","percent_change",18.1737254344372
"2025",2059,2,"DiagnosedHIV_M","intervention",1588160
"2025",2059,2,"DiagnosedHIV_M","baseline",1512560
"2025",2059,2,"DiagnosedHIV_M","percent_change",4.99814883376527
"2025",2059,2,"DiagnosedHIV_F","intervention",4406650
"2025",2059,2,"DiagnosedHIV_F","baseline",4209090
"2025",2059,2,"DiagnosedHIV_F","percent_change",4.6936511217389
"2025",2059,2,"Number1stHIVtestsPos","intervention",65054.6
"2025",2059,2,"Number1stHIVtestsPos","baseline",45166.1
"2025",2059,2,"Number1stHIVtestsPos","percent_change",44.0341317935354
"2025",2059,2,"StartingARTtot","intervention",64960.2
"2025",2059,2,"StartingARTtot","baseline",46042.3
"2025",2059,2,"StartingARTtot","percent_change",41.0880863901238
"2025",2059,2,"Prop1stHIVtestsPos","intervention",0.00583605
"2025",2059,2,"Prop1stHIVtestsPos","baseline",0.00200132
"2025",2059,2,"Prop1stHIVtestsPos","percent_change",191.610037375332
"2025",2059,2,"NewDiagnosesPregnancy","intervention",5332.94
"2025",2059,2,"NewDiagnosesPregnancy","baseline",1971.05
"2025",2059,2,"NewDiagnosesPregnancy","percent_change",170.563405291596
"2025",2059,2,"TotalART15F","intervention",3666010
"2025",2059,2,"TotalART15F","baseline",3513450
"2025",2059,2,"TotalART15F","percent_change",4.34217080077986
"2025",2059,2,"TotalART15M","intervention",1143130
"2025",2059,2,"TotalART15M","baseline",1101890
"2025",2059,2,"TotalART15M","percent_change",3.74266033814628
"2025",2059,2,"RediagnosesPregnancy","intervention",7008.18
"2025",2059,2,"RediagnosesPregnancy","baseline",5045.44
"2025",2059,2,"RediagnosesPregnancy","percent_change",38.901265300945
"2025",2059,2,"TotANCtests","intervention",1957460
"2025",2059,2,"TotANCtests","baseline",1970050
"2025",2059,2,"TotANCtests","percent_change",-0.639070074363595
"2025",2059,2,"VLsuppressed","intervention",0.928805
"2025",2059,2,"VLsuppressed","baseline",0.930378
